full_appl_no	fda_app_number	docs_date	pdf_url	Approval	Brand
NDA019964	019964	2003-03-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/019641s016lbl.pdf	NA	TERAZOL®
NDA019964	019964	2013-09-27	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/019579s035,019641s028,019964s030lbl.pdf	NA	TERAZOL®
NDA019964	019964	2014-07-24	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/019579s037,019641s030,019964s032lbl.pdf	NA	TERAZOL®
NDA019967	019967	2003-04-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/019967s004lbl.pdf	NA	NA
NDA019967	019967	2004-09-17	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/19967s010lbl.pdf	NA	NA
NDA019967	019967	2012-04-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/019967s015lbl.pdf	NA	Ultravate®
NDA019968	019968	2012-04-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/019968s011lbl.pdf	NA	Ultravate®
NDA019970	019970	2014-10-03	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/019970s015lbl.pdf	NA	NA
NDA019979	019979	2001-04-18	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/19-979S018_Ticlid_prntlbl.pdf	NA	NA
NDA019982	019982	2010-08-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/019982s014lbl.pdf	NA	ZEBETA®
BLA019991	019991	2020-03-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/19991s31lbl.pdf	NA	Nordisk®
NDA019992	019992	2004-08-25	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/19992s019lbl.pdf	NA	TAINER®
NDA019998	019998	2007-07-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/019998s013lbl.pdf	NA	CHEMET®
NDA020007	020007	2006-08-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020007s039,020403s016lbl.pdf	NA	  ®
NDA020007	020007	2013-12-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020007s044lbl.pdf	1991	NA
NDA020010	020010	2000-12-08	http://www.accessdata.fda.gov/drugsatfda_docs/label/2000/20010lbl.pdf	NA	NA
NDA020010	020010	2009-05-13	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/020010s021lbl.pdf	NA	LOTRISONE®
NDA020011	020011	2010-10-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/019943s030,020011s037lbl.pdf	NA	DEPOT®
NDA020011	020011	2012-03-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/019943s031,020011s038,020708s031lbl.pdf	NA	DEPOT®
NDA020013	020013	2005-03-18	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/20013s015lbl.pdf	NA	Maxaquin ®
NDA020031	020031	2003-04-24	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20031s23lbl.pdf	NA	PAXIL®
NDA020031	020031	2001-12-14	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20031s29lbl.pdf	NA	PAXIL®
NDA020031	020031	2011-07-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020031s058s066,020710s022s030lbl.pdf	NA	  ®
NDA020031	020031	2009-02-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/020031s061,020710s025lbl.pdf	NA	  ®
NDA020031	020031	2010-10-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020031s063,020710s027lbl.pdf	NA	  ®
NDA020031	020031	2011-07-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020031s058s066,020710s022s030lbl.pdf	NA	  ®
NDA020031	020031	2012-12-31	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020031s067,020710s031.pdf	NA	  ®
NDA020031	020031	2012-04-17	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020031s068,20710s032lbl.pdf	NA	  ®
NDA020031	020031	2011-03-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020031s062s065s069,020710s026s029s033,020936s040s043lbl.pdf	NA	  ®
NDA020033	020033	2009-11-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/020033s038lbl.pdf	NA	HCT®
NDA020033	020033	2012-02-17	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020033s043lbl.pdf	NA	HCT®
NDA020033	020033	2012-07-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020033s046lbl.pdf	NA	HCT®
NDA020033	020033	2012-09-25	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020033s047lbl.pdf	NA	HCT®
NDA020033	020033	2014-12-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020033s050lbl.pdf	NA	HCT®
NDA020033	020033	2015-08-26	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020033s052lbl.pdf	NA	HCT®
NDA020036	020036	2003-12-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/pre96/20-036_aredia_lbl.pdf	NA	NA
NDA020036	020036	2003-04-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20036lbl.pdf	NA	NA
NDA020036	020036	2011-04-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020036s039lbl.pdf	NA	Aredia®
NDA020037	020037	2011-04-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020037s023lbl.pdf	NA	OPHTHALMIC®
NDA020037	020037	2012-09-14	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020037s031lbl.pdf	NA	OPHTHALMIC®
NDA020038	020038	2003-04-21	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20038s19lbl.pdf	NA	Fludara®
NDA020038	020038	2003-08-14	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20038se8-028_fludara_lbl.pdf	NA	Fludara®
NDA020038	020038	2009-02-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/020038s032lbl.pdf	NA	Fludara®
NDA020038	020038	2010-07-31	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020038s033lbl.pdf	NA	NA
NDA020049	020049	2013-07-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020049s025lbl.pdf	NA	PENTASA®
NDA020049	020049	2015-08-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020049s027lbl.pdf	NA	PENTASA®
NDA020051	020051	2008-11-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/020051s013lbl.pdf	NA	Glynase®
NDA020051	020051	2009-09-17	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/020051s016lbl.pdf	NA	Glynase®
NDA020051	020051	2011-02-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020051s017lbl.pdf	NA	Glynase®
NDA020051	020051	2013-10-22	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020051s020lbl.pdf	NA	Glynase®
NDA020059	020059	2003-04-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20059s7lbl.pdf	NA	NA
NDA020059	020059	2009-11-19	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/020059s014lbl.pdf	NA	ADENOSCAN®
NDA020059	020059	2014-08-22	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020059s017s018lbl.pdf	1995	NA
NDA020059	020059	2014-08-22	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020059s017s018lbl.pdf	1995	NA
NDA020064	020064	2003-11-05	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20064slr014_macrobid_lbl.pdf	NA	NA
NDA020064	020064	2009-03-17	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/020064s019lbl.pdf	NA	Macrobid®
NDA020064	020064	2013-09-09	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020064s021lbl.pdf	NA	Macrobid®
NDA020066	020066	1998-12-23	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/18-612S025_Nicorette_prntlbl.pdf	NA	NA
NDA020066	020066	2005-12-13	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/018612s042,020066s023lbl.pdf	NA	  ®
NDA020066	020066	2007-06-27	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/018612s049,02066s030lbl.pdf	NA	®
NDA020066	020066	2014-08-05	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/018612Orig1s072, s073, 020066Orig1s053, s054lbl .pdf	NA	NA
NDA020066	020066	2014-11-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/018612Orig1s074, 020066Orig1s055lbl.pdf	NA	NA
NDA020066	020066	2015-11-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020066s057lbl.pdf	NA	NA
NDA020067	020067	2004-11-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/17581s99,100,18164s50,51,18965s9,10,20067s4,6lbl.pdf	NA	"NAPROSYN®"
NDA020067	020067	2006-03-14	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020067s010,018965s013,018164s055, 017581s105lbl.pdf	NA	"NAPROSYN®"
NDA020067	020067	2016-05-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/017581s112,018164s062,020067s019lbl.pdf	NA	"NAPROSYN®"
NDA020068	020068	2006-05-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020068s016lbl.pdf	NA	FOSCAVIR®
NDA020068	020068	2007-12-03	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020068s017lbl.pdf	NA	FOSCAVIR®
NDA020068	020068	2012-04-06	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020068s018lbl.pdf	NA	FOSCAVIR ®
NDA020073	020073	2004-03-05	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/020073s011lbl.pdf	NA	NA
NDA020075	020075	2011-03-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020075s021lbl.pdf	NA	LIORESAL ®
NDA020075	020075	2013-03-08	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020075s026lbl.pdf	NA	LIORESAL®
NDA020075	020075	2013-11-22	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020075s028lbl.pdf	NA	Medtronic®
NDA020076	020076	2002-07-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20076s20lbl.pdf	NA	NA
NDA020080	020080	2010-07-31	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020080s038lbl.pdf	NA	  ®
NDA020080	020080	2012-10-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020080s039s040s041s045lbl.pdf	1992	  ®
NDA020080	020080	2012-10-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020080s039s040s041s045lbl.pdf	1992	  ®
NDA020080	020080	2015-11-25	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020080s049lbl.pdf	1992	Pen®
NDA020083	020083	2003-04-24	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20083s25lbl.pdf	NA	SPORANOX ®
NDA020083	020083	2003-12-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20083slr033_sporanox_lbl.pdf	NA	SPORANOX®
NDA020083	020083	2004-07-21	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/20083s034,035lbl.pdf	NA	SPORANOX®
NDA020083	020083	2009-03-17	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/020083s040s041s044lbl.pdf	NA	SPORANOX®
NDA020083	020083	2009-03-17	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/020083s040s041s044lbl.pdf	NA	SPORANOX®
NDA020083	020083	2012-04-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020083s048s049s050lbl.pdf	NA	SPORANOX®
NDA020083	020083	2015-04-17	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020083s058,020657s033lbl.pdf	NA	SPORANOX®
NDA020089	020089	2003-04-21	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20089s15s16lbl.pdf	NA	ZOVIRAX®
NDA020089	020089	2005-12-15	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/018828s030,020089s019,019909s020lbl.pdf	NA	  ®
NDA020090	020090	2004-10-08	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/19949s30,32,35,19950s31,33,37,20090s12,14,17lbl.pdf	NA	DIFLUCAN®
NDA020090	020090	2004-10-08	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/19949s30,32,35,19950s31,33,37,20090s12,14,17lbl.pdf	NA	DIFLUCAN®
NDA020090	020090	2011-04-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/019949s052,019950s057,020090s036lbl.pdf	NA	DIFLUCAN®
NDA020090	020090	2013-09-17	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/019949s057,019950s061,020090s040lbl.pdf	NA	DIFLUCAN®
NDA020092	020092	2010-06-24	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020092s016lbl.pdf	NA	NA
NDA020092	020092	2011-06-27	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020092s017lbl.pdf	NA	XR®
NDA020098	020098	2004-06-09	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20098S009_Mivacron_appltr_prntlbl.pdf	NA	NA
NDA020098	020098	2010-11-22	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020098s017lbl.pdf	NA	MIVACRON®
NDA020101	020101	2008-03-13	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/018936s083,020101s038,021235s010lbl.pdf	NA	  ®
NDA020101	020101	2009-02-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/018936s088,020101s042,021235s014lbl.pdf	NA	  ®
NDA020103	020103	2006-01-05	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/020103s008s025,020605s008lbl.pdf	NA	  ®
NDA020103	020103	2004-12-03	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/20103s023,20605s007,20781s007lbl.pdf	NA	  ®
NDA020103	020103	2005-02-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/20103s024lbl.pdf	NA	  ®
NDA020103	020103	2006-01-05	http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/020103s008s025,020605s008lbl.pdf	NA	  ®
NDA020103	020103	2013-12-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020103s031,020605s015,020781s015lbl.pdf	NA	  ®
NDA020105	020105	2002-05-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20105s2lbl.pdf	NA	NA
NDA020114	020114	2012-01-24	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020114s023lbl.pdf	NA	Astelin®
NDA020114	020114	2014-11-13	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020114s026lbl.pdf	1996	ASTELIN®
NDA020118	020118	2006-08-18	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020118s011lbl.pdf	NA	NA
NDA020118	020118	2013-09-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020118s018lbl.pdf	1992	NA
NDA020118	020118	2015-03-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020118s020lbl.pdf	1992	NA
NDA020119	020119	2011-10-25	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020119s010s011lbl.pdf	NA	VUMON®
NDA020119	020119	2015-03-05	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020119s013lbl.pdf	NA	NA
NDA020121	020121	2003-05-06	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/020121s028lbl.pdf	NA	  ®
NDA020123	020123	2007-09-06	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020123s034lbl.pdf	NA	NA
NDA020123	020123	2014-11-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/022066s007,020123s043lbl.pdf	1993	NA
NDA020125	020125	1999-12-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/1999/20125lbl.pdf	NA	NA
NDA020125	020125	2011-10-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020125s011lbl.pdf	NA	NA
NDA020125	020125	2012-01-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020125s012lbl.pdf	NA	NA
NDA020125	020125	2012-09-25	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020125s014lbl.pdf	NA	NA
NDA020125	020125	2013-09-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020125s015lbl.pdf	NA	NA
NDA020125	020125	2014-01-22	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020125s016lbl.pdf	NA	NA
NDA020125	020125	2013-10-31	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020125s017lbl.pdf	NA	NA
NDA020125	020125	2015-02-06	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020125s019lbl.pdf	NA	NA
NDA020131	020131	2010-12-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020131s024lbl.pdf	NA	ProHance®
NDA020132	020132	2010-08-19	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020132s013s020s021s022lbl.pdf	NA	  ®
NDA020132	020132	2010-08-19	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020132s013s020s021s022lbl.pdf	NA	  ®
NDA020132	020132	2010-08-19	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020132s013s020s021s022lbl.pdf	NA	  ®
NDA020132	020132	2012-03-06	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020132s024s026lbl.pdf	NA	  ®
NDA020132	020132	2013-11-26	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020132s028,020626s025lbl.pdf	1992	IMITREX®
NDA020134	020134	2013-12-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020134s012lbl.pdf	NA	NA
NDA020142	020142	2006-01-25	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020142s017lbl.pdf	NA	Cataflam®
NDA020142	020142	2009-03-17	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/020142s019lbl.pdf	NA	Cataflam®
NDA020142	020142	2016-05-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/020142s027lbl.pdf	NA	CATAFLAM®
NDA020145	020145	2014-10-03	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/020145s027lbl.pdf	NA	DUR®
NDA020148	020148	2002-07-31	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20148s7s8lbl.pdf	NA	45®
NDA020151	020151	2004-06-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20699s15lbl.pdf	NA	Effexor®
NDA020151	020151	2004-05-27	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/20151slr028,030,032,20699slr041,048,052_effexor_lbl.pdf	NA	Effexor®
NDA020151	020151	2012-12-13	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020151s031s055s058s060lbl.pdf	NA	Effexor®
NDA020151	020151	2007-02-21	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020151s043,020699s069lbl.pdf	NA	Effexor®
NDA020151	020151	2006-09-15	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020151s044,020699s071lbl.pdf	NA	NA
NDA020151	020151	2006-10-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020151s045,020699s072lbl.pdf	NA	Effexor®
NDA020151	020151	2007-08-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020151s046,020699s075lbl.pdf	NA	Effexor®
NDA020151	020151	2007-09-26	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020151s047s049,020699s077s079lbl.pdf	NA	Effexor®
NDA020151	020151	2007-09-26	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020151s047s049,020699s077s079lbl.pdf	NA	Effexor®
NDA020151	020151	2008-11-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/020151s051lbl.pdf	NA	Effexor®
NDA020151	020151	2008-02-14	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/020151s052,020699s083lbl.pdf	NA	XR®
NDA020151	020151	2009-11-13	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/020151s053lbl.pdf	NA	Effexor®
NDA020151	020151	2010-01-08	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020151s056s057lbl.pdf	NA	Effexor®
NDA020151	020151	2012-12-13	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020151s031s055s058s060lbl.pdf	NA	Effexor®
NDA020154	020154	1999-10-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/1999/20154LBL.PDF	NA	VIDEX®
NDA020154	020154	2003-04-21	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20154s35lbl.pdf	NA	VIDEX®
NDA020154	020154	2003-04-21	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20154s36lbl.pdf	NA	VIDEX®
NDA020154	020154	2002-09-25	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20154s40,s41lbl.pdf	NA	VIDEX®
NDA020155	020155	1999-10-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/1999/20154LBL.PDF	NA	VIDEX®
NDA020155	020155	2003-04-21	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20155s26lbl.pdf	NA	VIDEX®
NDA020155	020155	2004-06-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20154s40,s41lbl.pdf	NA	VIDEX®
NDA020155	020155	2004-01-22	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/20154slr044,20155slr034,20156slr035,21183s010_videx_lbl.pdf	NA	VIDEX®
NDA020155	020155	2006-12-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020154s50,20155s39,20156s40,21183s16lbl.pdf	NA	VIDEX®
NDA020156	020156	1999-10-21	http://www.accessdata.fda.gov/drugsatfda_docs/label/1999/20154LBL.PDF	NA	VIDEX®
NDA020156	020156	2003-04-21	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20156s28lbl.pdf	NA	VIDEX®
NDA020156	020156	2003-03-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20154slr042,20156slr033,20155slr032,21183slr007videx_lbl.pdf	NA	VIDEX®
NDA020156	020156	2011-11-22	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020156s048lbl.pdf	1991	  ®
NDA020163	020163	2013-04-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/017512s113,020163s020,020183s019lbl.pdf	NA	NA
NDA020163	020163	2015-09-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/017512s122,020163s027,020183s026lbl.pdf	NA	NA
NDA020164	020164	2004-04-05	http://www.accessdata.fda.gov/drugsatfda_docs/label/pre96/20-164_lbl.pdf	NA	NA
NDA020164	020164	1998-12-31	http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20164s15lbl.pdf	NA	NA
NDA020164	020164	2000-11-17	http://www.accessdata.fda.gov/drugsatfda_docs/label/2000/20164S36lbl.pdf	NA	Lovenox®
NDA020164	020164	2007-01-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/020164s070lbl.pdf	NA	Lovenox®
NDA020164	020164	2009-07-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/020164s083lbl.pdf	1993	Lovenox®
NDA020164	020164	2011-04-19	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020164s092lbl.pdf	1993	Lovenox®
NDA020164	020164	2013-06-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020164s100lbl.pdf	1993	Lovenox®
NDA020164	020164	2013-10-31	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020164s102lbl.pdf	1993	Lovenox®
NDA020165	020165	2006-09-18	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020165s023lbl.pdf	NA	  ®
NDA020165	020165	2013-11-19	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020165Orig1s031lbl.pdf	NA	NicoDerm®
NDA020165	020165	2015-08-10	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020165Orig1s035lbl.pdf	NA	NicoDerm®
NDA020171	020171	2013-04-19	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/018883s048,020171s030lbl.pdf	NA	DELFLEX®
NDA020171	020171	2014-04-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/018883s051,020171s033lbl.pdf	NA	DELFLEX®
NDA020178	020178	2015-11-25	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020178s013lbl.pdf	NA	NA
NDA020180	020180	2003-09-25	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20180slr027_proscar_lbl.pdf	NA	PROSCAR®
NDA020180	020180	2004-05-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/20180slr029_proscar_lbl.pdf	NA	PROSCAR®
NDA020180	020180	2010-03-26	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020180s033lbl.pdf	NA	PROSCAR®
NDA020180	020180	2011-06-10	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020180s039lbl.pdf	1992	PROSCAR®
NDA020180	020180	2012-04-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020180s040s041s042lbl.pdf	1992	PROSCAR®
NDA020180	020180	2012-04-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/020180s040s041s042lbl.pdf	1992	PROSCAR®
NDA020180	020180	2013-01-22	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020180s043lbl.pdf	1992	PROSCAR®
NDA020183	020183	2015-02-10	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020183s024lbl.pdf	NA	NA
NDA020184	020184	2010-12-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020184s015lbl.pdf	1993	ACEON®
NDA020184	020184	2013-03-01	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020184s020lblupdated.pdf	1993	  ®
NDA020184	020184	2015-04-01	http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/020184s022lbl.pdf	1993	  ®
NDA020186	020186	2009-11-19	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/020186s026lbl.pdf	NA	ZIAC®
NDA020186	020186	2011-05-05	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020186s027s028lbl.pdf	NA	ZIAC®
NDA020189	020189	2011-07-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020189s023lbl.pdf	NA	FELBATOL®
NDA020191	020191	2003-07-08	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20191slr018_alomide_lbl.pdf	NA	ALOMIDE®
NDA020193	020193	2004-08-25	http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/20193s003lbl.pdf	NA	ELMIRON®
NDA020193	020193	2006-09-21	http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020193s004lbl.pdf	NA	ELMIRON®
NDA020193	020193	2008-07-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/020193s007lbl.pdf	NA	ELMIRON®
NDA020198	020198	2010-03-05	http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/020198s022lbl.pdf	NA	NA
NDA020198	020198	2011-02-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/020198s023lbl.pdf	NA	ADALAT®
NDA020199	020199	2002-08-14	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20199s15lbl.pdf	NA	HIVID®
NDA020199	020199	2002-09-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/20199s16lbl.pdf	NA	HIVID®
NDA020204	020204	2014-01-14	http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/020204Orig1s038lbl.pdf	NA	NA
